iter,conv.weight_ave,fc1.weight_ave,fc2.weight_ave,fc_action1.weight_ave,fc_action2.weight_ave,fc_value1.weight_ave,fc_value2.weight_ave,conv.weight_max,fc1.weight_max,fc2.weight_max,fc_action1.weight_max,fc_action2.weight_max,fc_value1.weight_max,fc_value2.weight_max,conv.weight_min,fc1.weight_min,fc2.weight_min,fc_action1.weight_min,fc_action2.weight_min,fc_value1.weight_min,fc_value2.weight_min 
162,0.007689356803894043,0.0017968937754631042,0.008665794506669044,0.0027989072259515524,0.004586759023368359,0.008402643725275993,0.009136250242590904,0.05283496156334877,0.009594901464879513,0.011117572896182537,0.05114714056253433,0.2926081418991089,0.033092427998781204,0.017922967672348022,0.024242190644145012,0.019501714035868645,0.014179905876517296,0.10419584810733795,0.03008594736456871,0.4941011667251587,0.1266126036643982
163,0.009848765097558498,0.0019893308635801077,0.005241110920906067,0.002451247302815318,0.003523349529132247,0.00893161166459322,0.008003977127373219,0.0686747133731842,0.007954184897243977,0.006926456466317177,0.056109726428985596,0.15745308995246887,0.038134925067424774,0.01710481569170952,0.0156909991055727,0.016334693878889084,0.009365354664623737,0.10431236028671265,0.03446463868021965,0.8147583603858948,0.09510092437267303
164,0.00841069407761097,0.00166313408408314,0.004701488185673952,0.0023704394698143005,0.003531186142936349,0.009112564846873283,0.008411163464188576,0.06758590787649155,0.0032988842576742172,0.004163442179560661,0.01039749477058649,0.007587425410747528,0.025878174230456352,0.012815017253160477,0.010542599484324455,0.021835824474692345,0.011118578724563122,0.12043867260217667,0.03309491276741028,0.6143991947174072,0.0504450686275959
165,0.016946205869317055,0.0026544732972979546,0.009957322850823402,0.003497412893921137,0.005196486134082079,0.013260127045214176,0.011481110006570816,0.0887998715043068,0.009829618036746979,0.010135692544281483,0.0415162555873394,0.24617627263069153,0.05008736252784729,0.020166480913758278,0.023805959150195122,0.022259656339883804,0.017099469900131226,0.12309802323579788,0.028145549818873405,0.8790366053581238,0.07555683702230453
166,0.011037459596991539,0.001941857161000371,0.00245019793510437,0.002580716973170638,0.0026638463605195284,0.006498774513602257,0.005709392949938774,0.051754336804151535,0.008095886558294296,0.006658035330474377,0.09918703883886337,0.2150651067495346,0.037452660501003265,0.021136315539479256,0.007169236429035664,0.01721428893506527,0.010459386743605137,0.06240728124976158,0.01765057072043419,0.31902751326560974,0.09496922791004181
167,0.012753927148878574,0.002164974343031645,0.011225501075387001,0.0032805572263896465,0.005490258801728487,0.004584083799272776,0.004087893292307854,0.03629383072257042,0.014497844502329826,0.01691737398505211,0.1330621838569641,0.41301876306533813,0.03526753559708595,0.02395426481962204,0.028298314660787582,0.018207170069217682,0.018454164266586304,0.06000864505767822,0.019737955182790756,0.3172520697116852,0.22524838149547577
168,0.007207072805613279,0.0012948131188750267,0.003340616123750806,0.0017377545591443777,0.0025893016718328,0.004731642547994852,0.004176720045506954,0.03098304755985737,0.003398447297513485,0.002190718660131097,0.046991657465696335,0.12261223047971725,0.02191358618438244,0.007691240403801203,0.01006069965660572,0.014916577376425266,0.014109397307038307,0.04966900870203972,0.010914785787463188,0.30942219495773315,0.04334529861807823
169,0.015420686453580856,0.0026360645424574614,0.01064941193908453,0.003781733801588416,0.00587164843454957,0.006851327605545521,0.00673474557697773,0.04902036860585213,0.014825787395238876,0.016697416082024574,0.15721538662910461,0.25019267201423645,0.062190331518650055,0.020260274410247803,0.02622382715344429,0.030113497748970985,0.0235533956438303,0.0747334435582161,0.02534627541899681,0.3900459110736847,0.15188707411289215
170,0.0097940219566226,0.0022559654898941517,0.009085370227694511,0.0031617479398846626,0.005023004021495581,0.00844884105026722,0.006307832896709442,0.06737452745437622,0.008733263239264488,0.009622489102184772,0.07155473530292511,0.24988219141960144,0.033813491463661194,0.014579154551029205,0.02363557741045952,0.027007998898625374,0.017034688964486122,0.11391720175743103,0.036007292568683624,0.5710208415985107,0.09147555381059647
171,0.01223338209092617,0.0021497944835573435,0.007337244227528572,0.002559107728302479,0.003714967053383589,0.006247110199183226,0.005231861025094986,0.050086069852113724,0.009558294899761677,0.009382521733641624,0.10396477580070496,0.14668193459510803,0.042982570827007294,0.018158892169594765,0.017376936972141266,0.015572428703308105,0.013866977766156197,0.06890589743852615,0.019184008240699768,0.43583282828330994,0.11244556307792664
172,0.015301620587706566,0.0021942094899713993,0.0053064157254993916,0.002538419561460614,0.003698542946949601,0.006050798110663891,0.00608075363561511,0.060649700462818146,0.005829022265970707,0.005504153668880463,0.04284372925758362,0.04262001812458038,0.06039067357778549,0.015007899142801762,0.013897792436182499,0.01622694358229637,0.011671816930174828,0.05943116545677185,0.018078820779919624,0.4666500389575958,0.04926581680774689
173,0.011191615834832191,0.0018597848247736692,0.006591312121599913,0.002541838213801384,0.003954894840717316,0.0061977216973900795,0.00618369597941637,0.04395661875605583,0.006911845412105322,0.00740319536998868,0.09274651110172272,0.2783052921295166,0.03160297870635986,0.01266519445925951,0.013725249096751213,0.014637398533523083,0.014112218283116817,0.06718787550926208,0.020846839994192123,0.44183722138404846,0.06430425494909286
174,0.009210102260112762,0.0017626079497858882,0.0030541792511940002,0.002461617812514305,0.0033862371928989887,0.008360212668776512,0.00851824227720499,0.05576973408460617,0.004914901219308376,0.0046144151128828526,0.05555436387658119,0.03744649514555931,0.02737557329237461,0.012106554582715034,0.008218744769692421,0.016567470505833626,0.009784056805074215,0.09340467303991318,0.030883798375725746,0.5546848177909851,0.04644470661878586
175,0.02386927604675293,0.004550604615360498,0.016012923792004585,0.005703273229300976,0.007678153458982706,0.011146760545670986,0.008972827345132828,0.07493261992931366,0.021668680012226105,0.01859293319284916,0.16894516348838806,0.18441376090049744,0.07348927855491638,0.03924674168229103,0.048155270516872406,0.03411504998803139,0.024574819952249527,0.11041621118783951,0.033208634704351425,0.7062822580337524,0.32758721709251404
176,0.015959756448864937,0.0023837434127926826,0.00779211288318038,0.002730416599661112,0.0037150103598833084,0.007057735696434975,0.004960258025676012,0.06535512208938599,0.004605441819876432,0.005359232891350985,0.0313553549349308,0.14083996415138245,0.05268409103155136,0.02165960893034935,0.017701856791973114,0.02311001345515251,0.012685763649642467,0.07016640156507492,0.01590016297996044,0.39789146184921265,0.04851493611931801
177,0.010302877053618431,0.001584666664712131,0.006422962062060833,0.00242261728271842,0.0039595020934939384,0.007346696685999632,0.005983352195471525,0.07003014534711838,0.006833878345787525,0.008896823041141033,0.048493195325136185,0.1982385516166687,0.04110543429851532,0.019392922520637512,0.020058022812008858,0.01683110184967518,0.013324870727956295,0.12397486716508865,0.028773365542292595,0.48323410749435425,0.08291104435920715
178,0.010899089276790619,0.0027515110559761524,0.01234404556453228,0.0039119478315114975,0.00552414869889617,0.007034945767372847,0.006085787899792194,0.07869692891836166,0.013237536884844303,0.013057371601462364,0.08840569108724594,0.44747650623321533,0.039052896201610565,0.015743374824523926,0.029077615588903427,0.03688286617398262,0.026944639161229134,0.08791321516036987,0.029572948813438416,0.6915441155433655,0.15687747299671173
179,0.010280946269631386,0.002210583072155714,0.009023305959999561,0.003785695182159543,0.0040056826546788216,0.0066544427536427975,0.005621789023280144,0.046176306903362274,0.01095410343259573,0.008659142069518566,0.08220536261796951,0.15534672141075134,0.035089749842882156,0.01902024634182453,0.019940674304962158,0.027063358575105667,0.016913145780563354,0.08447803556919098,0.017247164621949196,0.494299978017807,0.1223362386226654
180,0.01307616289705038,0.0021384016145020723,0.004437108524143696,0.003310125321149826,0.0034294261131435633,0.008987338282167912,0.0064363032579422,0.06458065658807755,0.007751678582280874,0.005958822555840015,0.060608603060245514,0.0726185142993927,0.05460130423307419,0.014081725850701332,0.011979080736637115,0.028051745146512985,0.015140975825488567,0.09581603109836578,0.023781800642609596,0.6683657169342041,0.08045166730880737
181,0.008505959995090961,0.0016521589132025838,0.004377016797661781,0.0021446705795824528,0.0032942541874945164,0.006842963397502899,0.005514664575457573,0.04972348362207413,0.005471311509609222,0.005871296860277653,0.028064141049981117,0.061390262097120285,0.03551587089896202,0.009026582352817059,0.014343064278364182,0.019347378984093666,0.012264404445886612,0.06763766705989838,0.01861691102385521,0.4125625193119049,0.10192076116800308
182,0.008511136285960674,0.002225087024271488,0.008265255950391293,0.0038717370480298996,0.005548609420657158,0.014035545289516449,0.012930326163768768,0.09293033182621002,0.01274259015917778,0.010612431913614273,0.08170412480831146,0.020978853106498718,0.03938468545675278,0.011603406630456448,0.016855455935001373,0.025292322039604187,0.017754700034856796,0.1504499316215515,0.03737703338265419,1.2425260543823242,0.15674224495887756
183,0.009119387716054916,0.002018493600189686,0.003700215369462967,0.002916912781074643,0.0029431951697915792,0.012265173718333244,0.00711830472573638,0.12371066212654114,0.009542414918541908,0.006565767806023359,0.03814884275197983,0.08742654323577881,0.03377469256520271,0.013915961608290672,0.01058356836438179,0.027360856533050537,0.0187518373131752,0.1723611205816269,0.04193923622369766,1.018741250038147,0.10519283264875412
184,0.016000129282474518,0.0031247236765921116,0.011293613351881504,0.004079623147845268,0.005092296749353409,0.010899846442043781,0.00935029610991478,0.07737495005130768,0.01346389576792717,0.01128707081079483,0.0749688670039177,0.3151261806488037,0.05355148762464523,0.02231762930750847,0.03021138906478882,0.02276211977005005,0.014669296331703663,0.12136230617761612,0.028326578438282013,0.6504471302032471,0.1367127001285553
185,0.012514234520494938,0.003015821101143956,0.012759849429130554,0.0037923180498182774,0.005635750945657492,0.00864547397941351,0.007961872965097427,0.05537176877260208,0.014367107301950455,0.012423013336956501,0.08026030659675598,0.2803150415420532,0.046506449580192566,0.020840339362621307,0.037285253405570984,0.023739425465464592,0.020019255578517914,0.09936662763357162,0.030006680637598038,0.3969734311103821,0.19120539724826813
186,0.011766321957111359,0.0025215859059244394,0.007132537662982941,0.0031104935333132744,0.0037588407285511494,0.009052702225744724,0.008068425580859184,0.07739374041557312,0.007579858414828777,0.005155383609235287,0.05339181423187256,0.12915976345539093,0.040023647248744965,0.017627334222197533,0.014530764892697334,0.021244660019874573,0.01529199630022049,0.15510646998882294,0.04065880551934242,0.7402506470680237,0.06402458250522614
187,0.008886566385626793,0.0015363566344603896,0.003865692298859358,0.002262735040858388,0.002994474722072482,0.006986923515796661,0.0054226345382630825,0.06543124467134476,0.003021218115463853,0.001440740772522986,0.05585514008998871,0.06135278195142746,0.027832694351673126,0.012097800150513649,0.010529303923249245,0.015130851417779922,0.009508335962891579,0.10283704102039337,0.030242018401622772,0.5423385500907898,0.027827687561511993
188,0.012037689797580242,0.0022889887914061546,0.0045049162581563,0.0031624946277588606,0.00454964442178607,0.010876026004552841,0.008560547605156898,0.06488951295614243,0.008543414995074272,0.009342208504676819,0.06497052311897278,0.14885194599628448,0.04306228831410408,0.02161937579512596,0.011861519888043404,0.02095969393849373,0.01744050905108452,0.10871980339288712,0.028947144746780396,0.6259161829948425,0.08914382010698318
189,0.009576269425451756,0.001707988092675805,0.0033605885691940784,0.002431755419820547,0.0025687424931675196,0.007244664244353771,0.0039221541956067085,0.04851701110601425,0.003595056477934122,0.002826985903084278,0.03505546599626541,0.04950457438826561,0.03122195042669773,0.016809526830911636,0.01263667643070221,0.020541144534945488,0.011697986163198948,0.09691905975341797,0.025573190301656723,0.3653988242149353,0.03300973400473595
190,0.01266581192612648,0.0027061570435762405,0.00994996540248394,0.003744123736396432,0.005179130472242832,0.008121691644191742,0.006079961080104113,0.0651095062494278,0.012912196107208729,0.011365296319127083,0.10386160761117935,0.40160316228866577,0.04413460195064545,0.017219815403223038,0.02368396893143654,0.026594577357172966,0.015734542161226273,0.08844596147537231,0.027257535606622696,0.5887588858604431,0.15819549560546875
191,0.013136090710759163,0.001998784951865673,0.0058067357167601585,0.002650434384122491,0.003537445329129696,0.006694608833640814,0.005738088861107826,0.054615963250398636,0.006494755856692791,0.0060066538862884045,0.04454764723777771,0.1600371152162552,0.038718804717063904,0.01610119640827179,0.01671791449189186,0.020838914439082146,0.01227651908993721,0.09102027118206024,0.020565956830978394,0.37559980154037476,0.05536752939224243
192,0.0073493970558047295,0.0021023759618401527,0.007160235662013292,0.004334454890340567,0.004723384976387024,0.016917526721954346,0.011144688352942467,0.0944504588842392,0.005548738408833742,0.004137817770242691,0.041496191173791885,0.015385102480649948,0.024686571210622787,0.017453473061323166,0.01818007044494152,0.040317948907613754,0.016857273876667023,0.1740780770778656,0.03385872393846512,1.1266859769821167,0.09127435088157654
193,0.01290213968604803,0.002904938068240881,0.009336326271295547,0.003609335981309414,0.003964470699429512,0.009203888475894928,0.007847737520933151,0.05964760482311249,0.011336006224155426,0.008814464323222637,0.07938406616449356,0.14792752265930176,0.045890722423791885,0.017056018114089966,0.026175402104854584,0.02694930136203766,0.01648930087685585,0.09810058027505875,0.02459748461842537,0.5924966335296631,0.09735052287578583
194,0.01457614079117775,0.003343908814713359,0.014921938069164753,0.005188617389649153,0.007988514378666878,0.011869627982378006,0.010810009203851223,0.07948772609233856,0.018218740820884705,0.01645943894982338,0.14156347513198853,0.48264116048812866,0.05063086748123169,0.01955132931470871,0.03921815752983093,0.04322420433163643,0.03410080075263977,0.13231413066387177,0.045668549835681915,0.719546914100647,0.1377895027399063
195,0.014700592495501041,0.0023639588616788387,0.0035084038972854614,0.0037387129850685596,0.004421193152666092,0.01170878391712904,0.008993713185191154,0.09337344765663147,0.014835275709629059,0.01203243900090456,0.09249989688396454,0.29342854022979736,0.043486643582582474,0.019571378827095032,0.012010321021080017,0.026633650064468384,0.019506072625517845,0.10514495521783829,0.0347529835999012,0.7923817038536072,0.12178382277488708
196,0.011039924807846546,0.0026458147913217545,0.011096992529928684,0.0037365020252764225,0.005120220594108105,0.011478928849101067,0.010257752612233162,0.09998095035552979,0.008329492062330246,0.00710297841578722,0.0779142752289772,0.10210303217172623,0.04377995431423187,0.013097298331558704,0.02439059317111969,0.030680112540721893,0.022110778838396072,0.15826135873794556,0.047379910945892334,0.8037740588188171,0.0992586761713028
197,0.012884033843874931,0.002596751321107149,0.007948391139507294,0.00313812168315053,0.004321340471506119,0.009206749498844147,0.007507300935685635,0.08762426674365997,0.0036831670440733433,0.0034911339171230793,0.020235873758792877,0.11900374293327332,0.041694242507219315,0.02098708599805832,0.018104441463947296,0.02593444474041462,0.016328122466802597,0.12002205103635788,0.029870595782995224,0.766277551651001,0.04718600586056709
198,0.011645599268376827,0.0023127952590584755,0.0077150845900177956,0.0037466012872755527,0.005291840992867947,0.01393759623169899,0.01251461636275053,0.091444231569767,0.010407287627458572,0.009425608441233635,0.055435750633478165,0.17905038595199585,0.040193263441324234,0.017618732526898384,0.025569727644324303,0.030630530789494514,0.022558368742465973,0.11888986080884933,0.03506108373403549,0.6863487362861633,0.11619198322296143
199,0.011879583820700645,0.002024513203650713,0.004817099776118994,0.002654955955222249,0.00326691591180861,0.00955893937498331,0.005208003334701061,0.08039914071559906,0.0054068798199296,0.004644461907446384,0.04135752469301224,0.02214604988694191,0.03488486260175705,0.014894786290824413,0.012721000239253044,0.021388236433267593,0.012428069487214088,0.07941678911447525,0.025707468390464783,0.6449873447418213,0.04262546822428703
200,0.010453760623931885,0.0019586337730288506,0.007244932930916548,0.0028566315304487944,0.005279158242046833,0.007200425025075674,0.007477159611880779,0.06352880597114563,0.008479607291519642,0.01092691719532013,0.041277844458818436,0.14967705309391022,0.03459889069199562,0.01833001896739006,0.023364920169115067,0.020220749080181122,0.014839851297438145,0.08633444458246231,0.027603179216384888,0.4688776433467865,0.0737646222114563
201,0.013615578413009644,0.0025445243809372187,0.006961232051253319,0.002746665384620428,0.003646373748779297,0.006168680731207132,0.005018264055252075,0.042086176574230194,0.007588461507111788,0.008085481822490692,0.01726858876645565,0.11889179050922394,0.05831879377365112,0.018607283011078835,0.015109995380043983,0.024252790957689285,0.011319978162646294,0.08484283834695816,0.021675314754247665,0.4142146706581116,0.0943925678730011
202,0.010669841431081295,0.002039558021351695,0.005442607216536999,0.002788771875202656,0.0035578343085944653,0.009987778961658478,0.00936896726489067,0.07722803950309753,0.007957737892866135,0.007176541723310947,0.07660867273807526,0.013107627630233765,0.03216592222452164,0.012408941052854061,0.013807205483317375,0.018833573907613754,0.01505275908857584,0.15182557702064514,0.041082825511693954,0.5643683671951294,0.07671331614255905
203,0.01306765154004097,0.002524373587220907,0.006231728009879589,0.003171569434925914,0.004059435334056616,0.0107567198574543,0.011052556335926056,0.059561967849731445,0.008495914749801159,0.00799022987484932,0.07107292860746384,0.14526160061359406,0.04707210138440132,0.013341349549591541,0.016483638435602188,0.026067165657877922,0.015092501416802406,0.08283764868974686,0.0282408706843853,0.740115225315094,0.06979350745677948
204,0.010838206857442856,0.0017381125362589955,0.006279139779508114,0.0023114413488656282,0.002930619288235903,0.00505843386054039,0.003218454774469137,0.04196859896183014,0.0038358408492058516,0.0036661969497799873,0.04300740361213684,0.012958556413650513,0.03474421426653862,0.012808100320398808,0.017748240381479263,0.015886345878243446,0.01173783652484417,0.05443762615323067,0.01184730976819992,0.3708416223526001,0.035816457122564316
205,0.014865614473819733,0.0026143710128962994,0.007560892030596733,0.0030011471826583147,0.004689512774348259,0.007489566225558519,0.00795075949281454,0.05060723051428795,0.007486645132303238,0.005114417523145676,0.09687719494104385,0.050407133996486664,0.05077372118830681,0.020754991099238396,0.025714896619319916,0.020305482670664787,0.013418988324701786,0.13926923274993896,0.038811132311820984,0.4350176453590393,0.085201695561409
206,0.01547258161008358,0.002428628969937563,0.00518273888155818,0.0024837548844516277,0.0034350422210991383,0.007066007703542709,0.00525302579626441,0.04760370030999184,0.008571617305278778,0.008340734988451004,0.10615105926990509,0.289004921913147,0.04681822657585144,0.019741801545023918,0.018395619466900826,0.01746380515396595,0.011624861508607864,0.10897372663021088,0.031871337443590164,0.4531693756580353,0.12210879474878311
207,0.01957670785486698,0.0036797611974179745,0.015630070120096207,0.003724676324054599,0.006362100597470999,0.008210021071135998,0.0074750687927007675,0.06077525392174721,0.013948013074696064,0.017351390793919563,0.12556351721286774,0.3484996557235718,0.06615210324525833,0.03320872038602829,0.043515510857105255,0.027003910392522812,0.018567025661468506,0.09259477257728577,0.030068647116422653,0.5507314205169678,0.24563604593276978
208,0.013937621377408504,0.0017568268813192844,0.003912332933396101,0.0016994151519611478,0.0020246184431016445,0.004009717609733343,0.0037353294901549816,0.03109896555542946,0.004882930312305689,0.0034534959122538567,0.04572382941842079,0.05477979779243469,0.05041825398802757,0.013735010288655758,0.009684910997748375,0.010256900452077389,0.006795238237828016,0.03947244957089424,0.016680633649230003,0.25118139386177063,0.060127969831228256
209,0.012034582905471325,0.002412988804280758,0.008933437056839466,0.0031732323113828897,0.00564898457378149,0.00871651154011488,0.00845271535217762,0.06854836642742157,0.005832604598253965,0.005414759740233421,0.04827151447534561,0.1225995421409607,0.040076181292533875,0.014204595237970352,0.023457292467355728,0.022814307361841202,0.013707117177546024,0.12421012669801712,0.03526858985424042,0.5378409624099731,0.06642110645771027
210,0.013236242346465588,0.002522427123039961,0.011274183169007301,0.003323144745081663,0.00544661795720458,0.008893080055713654,0.01045799907296896,0.0600375272333622,0.018514418974518776,0.01899886690080166,0.16991513967514038,0.6655846238136292,0.045136064291000366,0.01579355262219906,0.02567927911877632,0.02949155494570732,0.016729913651943207,0.09553880244493484,0.03470996394753456,0.6715207695960999,0.15396878123283386
211,0.01019361987709999,0.0020637018606066704,0.005494662094861269,0.002864818787202239,0.0038185305893421173,0.008736883290112019,0.0068756891414523125,0.06998645514249802,0.005659015383571386,0.004350761882960796,0.0684182345867157,0.14126117527484894,0.03714444488286972,0.011871779337525368,0.014804722741246223,0.018529783934354782,0.012043692171573639,0.08530109375715256,0.02431260049343109,0.8964836597442627,0.07199158519506454
212,0.022775473073124886,0.0037370396312326193,0.014396293088793755,0.004574696067720652,0.006455317605286837,0.007666078861802816,0.007114997133612633,0.060149744153022766,0.015328766778111458,0.012997251003980637,0.15563036501407623,0.03255981206893921,0.06991451233625412,0.03614171966910362,0.04654207453131676,0.036441706120967865,0.029414774850010872,0.10861247777938843,0.034689903259277344,0.434573769569397,0.17260384559631348
213,0.024433434009552002,0.004069552291184664,0.018453584983944893,0.004373184870928526,0.006762321572750807,0.008721834048628807,0.006039135158061981,0.0704423114657402,0.011037477292120457,0.015130952931940556,0.07011513411998749,0.38722631335258484,0.06827634572982788,0.03246084228157997,0.045958012342453,0.03251763805747032,0.022651270031929016,0.08037199079990387,0.01667477935552597,0.5869426727294922,0.17528821527957916
214,0.013431324623525143,0.0022226881701499224,0.0064492858946323395,0.0025962383951991796,0.0031966327223926783,0.007035757414996624,0.00626720767468214,0.04693179205060005,0.0034973646979779005,0.0015102274483069777,0.0205296128988266,0.04556627199053764,0.039817873388528824,0.01767013967037201,0.02053563855588436,0.019152946770191193,0.014424847438931465,0.07170416414737701,0.02114393748342991,0.28105226159095764,0.03700695559382439
215,0.020007161423563957,0.0029623638838529587,0.007177441846579313,0.003135605249553919,0.0035512675531208515,0.005169998854398727,0.003931485582143068,0.036840908229351044,0.012677243910729885,0.008857367560267448,0.06491943448781967,0.137711763381958,0.06255657225847244,0.028711529448628426,0.01836332678794861,0.02942572720348835,0.019098158925771713,0.04720962047576904,0.014569703489542007,0.37391188740730286,0.15425637364387512
216,0.01217424962669611,0.0022688335739076138,0.006103936582803726,0.003156521823257208,0.004370532464236021,0.009852123446762562,0.007715852465480566,0.07083233445882797,0.006947793532162905,0.00437892833724618,0.0378851518034935,0.02225855551660061,0.04865361005067825,0.022270357236266136,0.021083636209368706,0.03900248557329178,0.019944876432418823,0.09624296426773071,0.03207910805940628,0.6370208859443665,0.07817906886339188
217,0.011409037746489048,0.002497337758541107,0.009544018656015396,0.002954356372356415,0.004663082771003246,0.011107983067631721,0.012021970003843307,0.07433116436004639,0.003982046619057655,0.0035303730983287096,0.02645004726946354,0.050828754901885986,0.060607634484767914,0.020838722586631775,0.029448319226503372,0.0218920037150383,0.018263502046465874,0.13057565689086914,0.03592457249760628,0.5056195855140686,0.037882573902606964
218,0.012125210836529732,0.0025482550263404846,0.011124614626169205,0.003326485399156809,0.005278920289129019,0.010826099663972855,0.009357023984193802,0.08858507871627808,0.014823336154222488,0.014707503840327263,0.1582157164812088,0.4765009880065918,0.037349920719861984,0.023792902007699013,0.02818099968135357,0.04117299243807793,0.03144988417625427,0.13383246958255768,0.03974402695894241,0.6547247767448425,0.1321406215429306
219,0.010590095072984695,0.001987314550206065,0.002972773276269436,0.0024171811528503895,0.002929462119936943,0.006496507674455643,0.00542473653331399,0.0599391795694828,0.00868498906493187,0.006897421553730965,0.09799627959728241,0.19898757338523865,0.0413980558514595,0.013602640479803085,0.00957784429192543,0.016729464754462242,0.010867957957088947,0.05511941760778427,0.0161337498575449,0.3574477732181549,0.10240372270345688
220,0.015211627818644047,0.002315245568752289,0.004201069939881563,0.0028658767696470022,0.002963279141113162,0.007361299358308315,0.00559029309079051,0.0624418780207634,0.008093387819826603,0.004719867371022701,0.06209506839513779,0.03131280466914177,0.04143176227807999,0.02125806361436844,0.01269463263452053,0.016265295445919037,0.011170836165547371,0.09216924756765366,0.021505063399672508,0.46022534370422363,0.10529965907335281
221,0.01386493630707264,0.0028831171803176403,0.011987795121967793,0.0036428968887776136,0.005660500843077898,0.012864222750067711,0.013974144123494625,0.0940297544002533,0.011381062678992748,0.010290004312992096,0.09106627106666565,0.04033714905381203,0.04730004817247391,0.02035556733608246,0.02589915692806244,0.028047265484929085,0.02126435749232769,0.13513614237308502,0.04646073281764984,0.7566521167755127,0.17660081386566162
222,0.017945224419236183,0.0034500560723245144,0.01569386012852192,0.004313130863010883,0.006933371536433697,0.008543760515749454,0.006469531450420618,0.06839820742607117,0.011819032952189445,0.012338840402662754,0.10709019005298615,0.3706687390804291,0.04477434977889061,0.025614475831389427,0.03492914140224457,0.032725103199481964,0.023071646690368652,0.06858692318201065,0.023069005459547043,0.5078897476196289,0.10776804387569427
223,0.017081493511795998,0.002327433554455638,0.00748314568772912,0.002859828993678093,0.0046829888597130775,0.00632382370531559,0.00610714964568615,0.03875822201371193,0.006948109716176987,0.007188901305198669,0.027643950656056404,0.07779162377119064,0.044880740344524384,0.020405856892466545,0.025955019518733025,0.01993783377110958,0.01642196998000145,0.07370062917470932,0.022964052855968475,0.3799874782562256,0.11728750914335251
224,0.022814547643065453,0.004610223229974508,0.025047412142157555,0.005218859296292067,0.010231852531433105,0.01164089422672987,0.009043625555932522,0.07141294330358505,0.0149705670773983,0.020966600626707077,0.13730841875076294,0.813934862613678,0.07446986436843872,0.0324023962020874,0.058654870837926865,0.042681094259023666,0.036044891923666,0.11073506623506546,0.031194861978292465,0.6557583212852478,0.20314477384090424
225,0.017436381429433823,0.0025934891309589148,0.00699626887217164,0.0032545377034693956,0.004121478646993637,0.007942324504256248,0.006974132265895605,0.08993186056613922,0.009688887745141983,0.0078574288636446,0.11772438883781433,0.15232878923416138,0.09084761142730713,0.016934547573328018,0.015414942987263203,0.03415432944893837,0.022531617432832718,0.09689877182245255,0.02844976633787155,0.8883862495422363,0.10200193524360657
226,0.013806359842419624,0.002249375684186816,0.005774625577032566,0.0027972294483333826,0.003768818685784936,0.009084364399313927,0.0072961775586009026,0.0631193071603775,0.005916067864745855,0.0052326032891869545,0.05306060239672661,0.07227294147014618,0.04828900098800659,0.017941972240805626,0.019787995144724846,0.02246399223804474,0.015244858339428902,0.0802285373210907,0.023666299879550934,0.5530387163162231,0.1084636002779007
227,0.014803528785705566,0.0025838343426585197,0.007867668755352497,0.0029383348301053047,0.004054725635796785,0.010302243754267693,0.009240537881851196,0.080042265355587,0.0053011514246463776,0.004410966299474239,0.02534501999616623,0.02614286169409752,0.05609926953911781,0.017199497669935226,0.024628471583127975,0.02958928607404232,0.025897519662976265,0.08675343543291092,0.02648959681391716,0.8601254820823669,0.06489075720310211
228,0.02004460245370865,0.0030786278657615185,0.008495035581290722,0.00349086569622159,0.005124752409756184,0.011705121956765652,0.010274461470544338,0.09163977950811386,0.0035389638505876064,0.0020737412851303816,0.043815579265356064,0.08203146606683731,0.055325672030448914,0.018967758864164352,0.018686294555664062,0.02842489816248417,0.020380321890115738,0.14186067879199982,0.0431109294295311,0.6859419941902161,0.058018311858177185
229,0.014633676037192345,0.002346221124753356,0.006425389088690281,0.002463436219841242,0.002931769471615553,0.006514078937470913,0.004358564969152212,0.05859053134918213,0.004513191990554333,0.002802535193040967,0.040628790855407715,0.01438852772116661,0.049261026084423065,0.022621003910899162,0.022245226427912712,0.01842411234974861,0.011739872395992279,0.06311167776584625,0.0160294771194458,0.5556895732879639,0.08026127517223358
230,0.016732346266508102,0.003023118944838643,0.007840665988624096,0.0034598028287291527,0.004137746058404446,0.00879903044551611,0.006599633954465389,0.057173117995262146,0.003139300737529993,0.001786908833310008,0.02249778062105179,0.010515470057725906,0.07335701584815979,0.022675246000289917,0.021528221666812897,0.03587857261300087,0.01336231455206871,0.11377847194671631,0.03317168727517128,0.40991994738578796,0.05234631150960922
231,0.018662376329302788,0.0028865239582955837,0.006211454514414072,0.0034843452740460634,0.004726932384073734,0.010474056005477905,0.008939361199736595,0.09844248741865158,0.00738108903169632,0.00795284379273653,0.060986243188381195,0.03708476200699806,0.07631930708885193,0.020862869918346405,0.02587950974702835,0.03311080485582352,0.0155493700876832,0.13693509995937347,0.04113291949033737,0.7523542642593384,0.08009107410907745
232,0.011445071548223495,0.002478400245308876,0.007206090725958347,0.003417384810745716,0.0047990852035582066,0.009304609149694443,0.00845309067517519,0.062238793820142746,0.012197804637253284,0.012494527734816074,0.09793407469987869,0.34054744243621826,0.03671747446060181,0.01810668781399727,0.018621427938342094,0.02923835813999176,0.026218479499220848,0.13459992408752441,0.04178175330162048,0.6399715542793274,0.13498632609844208
